age,income,region,job_type,owns_car,amount_spent,score,target
51,50780,South,Sales,0,687,0.0,0
54,44610,South,Admin,0,1170,0.04333832082791639,0
51,39095,West,HR,0,960,0.1358654997367296,0
30,54636,West,HR,1,887,0.8148709816984787,0
33,40918,West,Sales,0,555,0.685044045743026,0
48,51295,North,HR,0,1187,0.32708613112889134,0
47,63749,South,Admin,0,1526,0.3828982676374329,0
46,49436,South,Sales,0,1031,0.10205653374963843,0
31,74115,North,Admin,0,1064,0.8456563542108144,0
45,23906,North,Tech,1,1213,0.03388075251541877,0
26,50896,East,Admin,0,1495,0.7236654943809515,0
34,52696,East,HR,0,526,0.2159011972688624,0
59,33618,South,HR,1,893,0.04996188078397416,0
59,54540,East,Sales,1,591,0.03889182319133935,0
49,46688,West,Sales,0,890,0.9312161040655765,0
26,50279,East,Tech,0,819,0.4081224599779331,0
13,56440,South,Sales,1,431,1.0,1
51,30322,South,HR,0,648,0.7068121375254048,0
37,41252,South,Sales,0,989,0.22245844794375275,0
28,35404,North,Sales,0,1057,0.2947310983409278,0
52,38648,North,Admin,1,1219,0.613598105506095,0
34,20030,East,Admin,0,1107,0.5930883624864902,0
18,36167,North,HR,1,810,0.04591554443634181,0
28,52772,North,Tech,1,748,0.568317795483961,0
59,26650,East,HR,1,1210,0.9940601761662565,0
25,75537,North,Admin,0,783,0.6054758648562444,0
59,74496,South,Tech,0,1424,0.011489618044816949,0
65,75912,West,Admin,1,615,0.4393146637688802,0
27,54288,West,Admin,1,1233,0.49983917787440163,0
45,35423,South,Sales,0,1324,0.6578568611226333,0
35,51178,North,Tech,0,1164,0.5099748697698009,0
33,46236,South,Tech,0,1265,0.43977656764324086,0
52,73254,East,Admin,0,1350,0.6374833743774575,0
15,49950,East,Tech,1,358,0.3326208968290406,0
19,42470,East,HR,1,1141,0.3713363423324597,0
20,9548,North,Tech,1,782,0.9602307799581855,0
65,58588,North,Tech,1,1140,0.2926301709191715,0
23,57294,North,HR,0,632,0.43150879524831287,0
21,84793,South,Sales,1,1462,0.25740974150222456,0
46,52766,North,Admin,0,760,0.4874059999913729,0
32,48172,East,Sales,1,1171,0.31848878578618506,0
40,17705,East,Tech,0,890,0.9854624741916133,0
59,24616,South,HR,1,1089,0.8614437336224133,0
17,65359,West,Sales,1,1122,0.9965478828869997,1
26,84064,West,HR,1,718,0.3033263866625165,0
51,42740,West,HR,1,1374,0.7784862515211864,0
47,86052,South,Sales,0,999,0.2997395436969246,0
33,58531,East,Sales,0,883,0.0,0
40,45768,West,HR,1,942,0.04960751087976015,0
37,43408,East,Sales,0,860,0.8319904241898316,0
49,68280,West,Admin,1,1439,0.2264355278339933,0
42,49766,West,Sales,1,911,0.35320316154276,0
49,17017,East,Tech,0,817,0.02005820234005013,0
45,55707,West,HR,0,1024,0.6914701185582834,0
55,35613,East,Tech,1,1045,0.13260359177766415,0
45,45466,West,Sales,1,1442,0.8673363806450589,0
44,49474,West,Sales,1,1381,1.0,0
24,55659,East,Tech,0,834,0.6592286043172048,0
39,57604,South,Tech,0,1254,0.07450544120159651,0
40,33157,North,Tech,1,916,0.11790419442707603,0
62,68007,North,HR,1,600,0.689198013863124,1
40,42038,East,HR,0,882,0.5203068163731792,0
22,43826,North,HR,1,1248,0.9256300768017068,0
51,74630,East,Admin,1,789,0.5346468030206004,1
31,29796,North,HR,0,766,0.37275473698102096,0
34,59721,North,Sales,0,741,0.0,0
62,54616,North,Tech,1,1258,0.9421825613000978,0
57,60620,West,Admin,0,1153,0.5073634803991296,0
45,30569,East,Sales,0,836,0.27579706452730735,0
36,45955,West,Sales,1,970,0.23116663964663464,0
60,53616,North,Sales,1,1113,0.21761986066792618,0
57,32627,South,Tech,1,434,0.9816683146439273,0
39,30798,North,Tech,1,1255,0.5915835180375975,0
36,64069,North,Tech,1,971,0.379693412728287,0
52,48790,East,Sales,1,1318,0.1593915916315007,0
24,41347,East,Tech,1,1282,0.8285372007658375,0
20,63777,South,Tech,0,979,0.27191566861875816,0
60,58831,South,Tech,1,1024,0.6658333378265294,1
29,77694,South,Sales,0,687,0.35660010798025404,0
42,20091,West,Tech,1,1050,0.21509313063225224,0
57,16836,East,HR,0,891,0.8597028075448644,0
37,53038,West,Admin,0,617,0.8710118982365731,0
24,47099,North,Admin,1,1507,0.9957517863733457,0
20,57401,East,Admin,0,1109,0.37996587254787895,0
54,74584,East,Admin,1,653,0.7335763134084724,1
26,57395,East,Admin,0,1106,0.3028881005761601,0
37,67590,West,Sales,0,886,0.6150036233583351,0
41,45357,East,Admin,0,1224,0.049632863603703725,0
31,46600,North,Sales,1,389,0.7921838831231263,0
49,40264,South,HR,0,124,0.05333343509097943,0
66,49701,North,Tech,1,1207,0.17867102977110152,0
56,42834,North,Tech,1,1811,0.9191624700181058,0
41,65733,East,Sales,0,1107,0.5366876793859152,0
55,33452,North,Admin,0,1113,0.39266532518004804,0
64,67847,North,Tech,0,917,0.3639684401517245,0
23,82131,North,HR,1,1571,0.384629058554787,0
52,54204,West,HR,0,985,0.06839312485568305,0
25,44381,West,Sales,0,1521,0.7438795546601047,0
59,73424,West,Admin,0,1305,0.49536822663958513,0
24,55568,South,Admin,0,663,0.3125721288110894,0
55,39929,West,Tech,0,1584,0.5115794498057231,0
41,68094,South,Tech,1,1139,0.42752107140048456,0
53,49757,North,Admin,1,413,0.532767772545322,0
24,72931,East,HR,1,538,0.4979950477748875,1
38,82357,South,Sales,0,1686,0.788554635641532,0
36,73484,East,Tech,0,1144,0.317419453199306,0
35,73144,South,HR,1,955,0.06386439077055821,0
30,41617,East,HR,0,1286,0.5650913420375994,0
22,43348,North,Admin,1,753,0.8615542189327351,0
31,45642,West,Tech,1,980,0.8316921066452754,0
48,61303,South,Admin,0,1216,0.6021827539974856,0
43,51148,North,Admin,1,359,0.24051666709176864,0
42,58251,North,Tech,0,1680,0.5362803456990262,0
52,59817,South,Tech,1,919,0.1691283440603761,0
64,50516,East,HR,0,1323,0.4032662270417579,0
39,67810,West,Sales,1,537,0.24011144293415906,0
29,46232,South,Tech,0,1273,0.47925493495548016,0
68,55004,West,Admin,0,701,0.3382420792100457,0
54,51136,North,HR,1,974,0.16842861954165944,0
52,49403,North,Tech,1,1148,0.24654062928018647,0
29,34823,South,Admin,1,1070,0.5249019699842425,0
22,51072,West,Tech,1,1060,0.09097310810511691,0
44,34980,South,Tech,0,719,0.1305592300720933,0
63,70857,East,Admin,1,712,0.934842118949984,1
65,42835,North,Tech,1,1810,1.0,0
58,33559,North,Sales,1,1027,0.012814047089815424,0
28,64033,North,Admin,1,888,0.37650858092262673,0
56,31331,South,Sales,1,1106,0.9889120164800131,0
15,51439,West,Tech,0,612,0.8199281944395618,0
49,72364,West,Admin,1,677,0.797942413304121,1
45,55993,West,HR,0,1041,0.5767872683266253,0
48,75165,East,Tech,0,962,0.2114835470325765,0
38,42752,South,HR,0,951,0.45767561515167077,0
57,59641,East,HR,1,717,0.6581803849993259,1
58,71144,North,Sales,1,800,0.4929791219988606,0
39,28537,North,HR,0,1150,0.7510851306961335,0
29,53360,North,Tech,1,892,0.2737000904143728,0
27,68839,South,HR,0,869,0.197632597984129,0
50,62454,North,Tech,1,888,0.48737644338855773,0
43,70179,West,Tech,1,917,0.29888714104398006,0
27,36522,North,Tech,0,1146,0.2043616062069139,0
26,73614,North,Admin,1,1235,0.007446251092387769,0
38,48188,West,Admin,1,1749,0.468525581244604,0
29,34201,North,Sales,0,706,0.4206315371221122,0
31,57611,South,Tech,0,1256,0.03582825516715083,0
44,39312,South,Tech,1,993,0.3690025916554849,0
29,60443,North,Admin,1,1969,0.8184498387762539,1
39,17704,East,Tech,0,892,0.91916559515953,0
30,47191,East,Tech,1,680,0.5874805431262243,0
41,77014,South,Tech,1,850,0.14354775094975203,0
36,28281,North,Sales,1,969,0.14647123184150213,0
39,38047,South,Admin,1,869,0.10215600422082133,0
63,69917,South,HR,0,591,0.0701380986827596,0
32,73153,South,HR,1,952,0.07491869562856338,0
33,75149,South,HR,1,805,0.43893298448276913,0
46,55901,West,Tech,0,1533,0.3176571699149312,0
52,58045,South,HR,1,1128,0.31124005727001447,0
34,38690,North,HR,0,956,0.041420972842671405,0
49,60092,North,HR,0,1097,0.564425683421635,0
33,41290,South,Sales,1,982,0.49488270680576907,0
25,47789,West,Sales,0,1053,0.6390292515132852,0
52,75906,West,Tech,0,1367,1.0,0
42,42031,East,HR,0,876,0.49614200304951117,0
49,24971,North,Sales,0,1865,0.4605630106054136,0
21,52972,North,Admin,1,702,0.6226775308661332,0
63,38329,West,HR,0,885,0.8906071766715913,0
41,71620,South,Sales,0,955,0.9504085418954157,0
59,55879,West,Tech,1,1327,0.6805139657332951,1
54,60635,South,Sales,0,1235,0.4855804665589182,0
55,58893,West,Sales,0,542,0.35418330481730886,0
24,74105,North,Admin,0,1061,0.918367559311712,0
52,56610,East,Sales,0,236,0.29457010444830545,0
26,49011,East,Tech,0,917,0.9203108981062538,0
60,39495,North,Tech,0,1452,0.5269867721926155,0
28,55572,South,Admin,0,660,0.27692819523952034,0
60,63870,South,Admin,1,649,0.8941767760903898,1
59,82444,North,Admin,0,1491,1.0,0
26,64019,East,Tech,0,1041,0.05070964285552663,0
43,53661,East,Sales,1,967,0.7025499246343139,0
20,59730,East,Sales,1,1109,0.3812382330995005,0
67,45423,North,Sales,0,1622,0.7789889137964284,0
16,55607,West,HR,1,1312,0.3622193438540936,0
44,65999,South,Tech,1,1498,0.7092245382806633,1
52,32188,West,Admin,1,1143,0.18207003489691903,0
50,40343,South,Sales,1,1566,0.40771341469957423,0
51,50426,West,Tech,1,1321,0.8421368002835029,0
35,39658,West,Admin,1,1212,0.6946793491515116,0
34,55833,West,Sales,1,1354,0.17110128999079732,0
45,44587,North,Admin,0,984,0.2927581883211274,0
48,80156,West,Admin,1,929,0.0,0
59,75043,West,Tech,0,1019,0.6678064250380089,0
55,56206,South,Admin,1,968,0.4202493398365659,0
27,26079,North,HR,1,940,0.6084441481485062,0
34,49948,South,Sales,0,536,0.7681317482335362,0
56,55874,West,Tech,1,1321,0.6853265912255121,1
57,54615,North,Tech,1,1256,0.8954564892330108,0
39,55193,West,Tech,0,997,0.0,0
28,53110,East,Tech,1,737,0.609658352034002,0
55,35025,North,HR,1,896,0.9795780509887914,0
36,78149,East,HR,0,1248,0.5906609554298649,0
21,73918,North,Admin,1,1133,0.5080623329558905,0
69,52754,East,Admin,1,1269,0.6330321034605696,0
52,52225,East,HR,1,1413,0.10449631544216748,0
25,62439,West,HR,0,855,0.3465808176773464,0
23,44373,West,Sales,0,1518,0.7208713401625102,0
49,59607,West,HR,0,1245,0.0,0
35,52948,East,Admin,1,604,0.36147619376221074,0
36,30569,East,Sales,0,838,0.33654680419363636,0
52,54240,South,Admin,1,669,0.09974267499068423,0
44,46688,West,Sales,0,891,0.8555082719462951,0
39,53046,West,Admin,0,620,0.8354718919380253,0
58,66756,East,Admin,1,478,0.22394757865237955,0
19,64730,West,Tech,1,1125,0.866622085804078,1
48,74203,South,Admin,0,697,0.008506890747333115,0
23,63775,South,Tech,0,981,0.2711087755960382,0
42,52958,West,HR,0,1226,0.19503774843357763,0
33,6559,South,Admin,1,1133,0.0,0
25,44445,East,HR,0,1194,0.8860270544543013,0
42,60909,West,Sales,0,1059,0.07226754497951735,0
31,71600,South,Sales,1,775,0.9534659992419158,1
49,66626,East,Sales,1,1175,0.12527380566651386,0
52,69755,East,HR,1,681,1.0,1
64,23591,North,Tech,1,620,0.10053485951130701,0
59,50512,East,HR,0,1329,0.290353496239233,0
47,58153,East,Admin,0,1074,0.4398623061877057,0
64,66372,North,Admin,0,940,0.8408033464912854,0
26,46110,West,Tech,0,668,0.34733686516001405,0
40,40653,North,Tech,1,1093,0.22001092141283013,0
41,41294,South,Sales,1,977,0.6418402350124087,0
31,49131,West,Sales,1,828,0.9846553676144225,0
47,44548,West,Tech,0,1476,0.7765572948650308,0
64,33951,West,Tech,0,512,0.8211840070659604,0
43,88698,South,Tech,0,1479,0.042413692260823324,0
20,48516,North,Admin,0,584,0.4139045910056678,0
61,26106,East,HR,1,1125,0.7248998519223142,0
41,41695,North,Tech,0,753,0.7435096672629227,0
38,57211,East,Sales,0,1286,0.9559186281089327,0
38,41295,South,Sales,1,985,0.6823703346627223,0
22,18899,South,HR,0,360,0.154835663006956,0
49,58453,West,Sales,0,713,0.39599732883503336,0
21,28675,West,HR,0,701,0.7689231746938744,0
44,39657,West,Admin,1,1204,0.6953107545091042,0
56,41398,North,Sales,1,812,0.699083810009542,0
22,56553,West,Admin,1,1103,0.7509929641168964,1
46,47375,North,HR,1,1510,0.31020728820568944,0
21,65979,North,HR,0,1011,0.8439916324487313,0
19,69527,South,Sales,1,705,0.4315129140032321,0
53,32624,South,Tech,1,432,0.9091232249896569,0
59,45792,North,Tech,1,828,0.8034903167088875,0
21,52561,West,Tech,0,1266,0.09955158150415812,0
22,9548,North,Tech,1,788,0.9880312182105808,0
54,59941,North,HR,0,1123,0.557350359558144,0
38,58370,East,Tech,1,969,0.7909727974052401,1
35,48946,East,Admin,1,1104,0.710344392992294,0
44,76284,South,Sales,0,1414,0.7664624331495079,0
13,68199,South,Admin,0,692,0.0,0
32,48756,East,HR,1,817,0.661960446050729,0
53,65566,West,HR,0,969,0.2766253206115531,0
31,40228,North,Sales,0,1109,0.24696957478622916,0
44,39303,South,Tech,1,987,0.3043970525310499,0
25,44523,South,Sales,0,928,0.8038257422685058,0
50,39920,West,Tech,0,1580,0.4781189242472233,0
59,66552,West,HR,1,1078,0.9493484598557691,1
42,58658,East,Admin,0,1063,0.1563759133499872,0
36,42159,South,Sales,1,840,0.0,0
43,40411,West,Admin,1,456,0.2992295793469214,0
17,35126,North,HR,0,650,0.8299622333772328,0
43,30789,West,Admin,1,949,0.9581391652661059,0
66,37156,South,Tech,1,1095,0.3124024490205262,0
25,43593,East,Sales,0,644,0.13349785926533425,0
64,49180,North,HR,0,926,0.20566969474078328,0
43,46690,West,Sales,0,890,0.9421189016090586,0
36,38333,South,Admin,1,848,0.6508262001638705,0
46,35478,North,Sales,0,879,0.880524237384611,0
21,65218,East,Admin,1,506,0.8127395705759621,1
32,71598,South,Sales,1,773,0.9258066335108401,1
22,36151,North,Sales,1,756,0.3739384320927076,0
59,68007,North,HR,1,593,0.6674399835415092,1
25,50278,East,Tech,0,815,0.520456971785965,0
34,11694,South,Tech,0,1197,0.09743779361025931,0
54,73254,East,Admin,0,1349,0.6770310491430434,0
31,64968,North,HR,0,640,0.7460640061649614,0
40,46268,West,Tech,0,1072,0.542201104472358,0
34,73479,East,Tech,0,1138,0.39622015074895905,0
21,53289,South,HR,0,813,0.9953246522546157,0
48,40226,North,Tech,1,749,0.4283786693641911,0
54,51827,West,Admin,1,984,0.1386511757245995,0
52,35613,East,Tech,1,1041,0.17361756229513248,0
41,71605,South,Sales,1,771,1.0,1
62,50693,East,Tech,1,1073,0.09629302368228534,0
45,44730,West,Tech,1,1143,0.3819316039188256,0
61,53842,North,Tech,1,1022,0.9177783068985429,0
52,42241,East,Tech,0,253,0.6299521275827799,0
33,52254,West,Tech,1,1329,0.49756559949679907,0
40,57610,South,Tech,0,1255,0.01335521682119814,0
56,39775,East,Tech,0,1383,0.9005411998275177,0
37,65603,East,Tech,0,727,1.0,0
47,31608,West,HR,1,1131,0.6695706010316731,0
26,54010,East,Tech,1,1147,0.5779683420638898,0
40,44542,West,Tech,0,1470,0.7677945572187698,0
47,49503,West,Sales,0,946,0.942400087694113,0
44,55914,West,Admin,0,845,0.4323936482420097,0
64,42987,West,HR,0,1019,0.8256503127662876,0
17,64723,West,Tech,1,1122,0.9290854808968918,1
45,73894,West,Admin,0,928,0.5236784260962327,0
46,55143,North,Sales,1,880,0.10177545912195869,0
52,86056,South,Sales,0,1003,0.37500624647998887,0
56,75166,East,Tech,0,966,0.2048600595140124,0
35,54613,North,Admin,0,845,0.7351066178834986,0
50,30325,South,HR,0,646,0.7469530534012527,0
57,44412,West,HR,1,1235,0.1914996095625375,0
32,48943,East,Admin,1,1101,0.8131931231347976,0
45,87902,West,Admin,1,451,0.051177332523763955,0
43,42159,South,Tech,1,1050,0.07086855237167326,0
27,52946,East,Admin,1,602,0.2786255923454415,0
38,17709,East,Tech,0,890,0.9466302996022824,0
33,57940,West,Sales,0,1558,0.5782472424366119,0
28,31645,North,Sales,1,1616,0.18867718788470209,0
21,57386,South,Tech,1,745,0.6667847789968782,1
23,60443,North,Admin,1,1969,0.8754873014808674,1
48,39836,South,Tech,0,781,0.5630297010845368,0
34,51874,East,HR,0,795,0.18129446351722622,0
44,59117,West,Tech,0,424,0.4186407052968597,0
51,40229,North,Tech,1,747,0.4284309681819483,0
49,34776,West,HR,1,830,0.9878273305092495,0
33,35168,South,Sales,0,1254,0.8699225059688792,0
48,58149,East,Admin,0,1069,0.5243754674629852,0
42,48888,South,Admin,0,663,0.0,0
41,55992,West,Admin,0,985,0.22609576619080402,0
32,44966,North,HR,1,833,1.0,0
34,60471,East,HR,0,1224,0.8943684466466595,0
24,29418,West,Tech,1,1578,0.8564957648217046,0
61,36581,South,Tech,1,1160,0.46485873587849236,0
59,54544,East,Sales,1,592,0.18593288223386706,0
37,42155,South,Tech,1,1056,0.01854749819709462,0
57,64944,North,HR,1,531,0.5403367436767982,0
50,30324,South,HR,0,648,0.7880322229738699,0
42,50656,South,Admin,0,1177,0.9268840440951618,0
47,29305,East,HR,0,414,0.4864045020244593,0
47,60099,North,HR,0,1104,0.6215363530991692,0
61,45792,North,Tech,1,825,0.8036636838490056,0
21,48512,North,Admin,0,591,0.23211263446390545,0
26,40910,South,Tech,1,1374,0.9132732245990708,0
52,47497,West,Admin,0,608,0.7720564037296046,0
52,41538,East,HR,0,725,0.6443753655844165,0
51,56604,East,Sales,0,240,0.37350263510772985,0
27,34634,North,Admin,0,636,0.02882920296643718,0
41,49293,East,Tech,1,736,0.22042151458403586,0
48,29305,East,HR,0,413,0.42629806547026045,0
49,70696,East,HR,1,1435,0.46773659198613543,0
61,45532,South,Tech,0,846,0.7302496388203737,0
55,58895,West,Sales,0,544,0.45664968113055526,0
29,27812,North,Admin,0,1066,0.21015744947642206,0
31,52252,West,Tech,1,1335,0.523755966259855,0
48,29310,East,HR,0,406,0.46776009107885524,0
51,50152,North,HR,0,820,0.07247995142835988,0
46,17022,East,Tech,0,821,0.020807719579226943,0
31,60613,East,Sales,1,1075,0.5232061973203072,0
51,89483,North,Tech,0,924,0.7345507504111483,0
51,51790,West,HR,0,1095,0.2542602730631938,0
45,50428,East,Tech,0,906,0.5321813423035038,0
57,67544,East,Sales,1,1316,0.18699483497537106,0
32,75148,South,HR,1,806,0.26372695530091655,0
45,38665,East,Admin,0,470,0.39295208905412876,0
49,61575,West,Sales,1,937,0.21818050598811944,0
41,25798,East,HR,0,635,0.7423639713821482,0
48,39625,North,Sales,0,1028,0.9676380992927046,0
21,41614,East,HR,0,1288,0.5242053061884638,0
67,37154,South,Tech,1,1094,0.2817498532019209,0
56,73420,West,Admin,0,1305,0.43708875981245804,0
45,61574,West,Sales,1,939,0.16647219450446135,0
60,12928,West,Admin,0,974,0.21431061371985577,0
45,49773,West,Sales,1,914,0.3328991373663297,0
47,58993,South,Tech,1,949,0.2354821712994848,0
34,49903,West,Tech,1,1014,0.5953525921917069,0
20,61385,West,HR,1,1362,0.6262739220516553,1
40,52128,East,Tech,1,849,0.3551931878127313,0
52,25080,East,Sales,0,953,0.7742532354338652,0
45,73207,East,Sales,0,1056,0.4322437594953479,0
53,77696,East,Tech,0,1385,0.5007939033806222,0
21,69171,South,Tech,0,639,0.34590120490992954,0
21,64355,South,HR,1,844,0.6746495432729105,1
16,52249,East,Sales,1,1069,0.43422322774555094,0
20,24610,North,HR,1,758,0.45577327867050604,0
41,49638,North,Tech,1,728,0.9974871529622437,0
36,48174,East,Sales,1,1170,0.275633522687989,0
60,74984,South,HR,0,940,0.7201558792306842,0
48,38452,West,Tech,1,891,0.674463682652807,0
51,44938,East,Admin,0,1097,0.1600822259202767,0
29,43576,North,HR,1,932,0.3185680513025976,0
32,71709,West,Admin,0,872,0.5454859052825466,0
26,55469,West,Sales,1,1142,0.46623211350019217,0
21,34203,North,Sales,0,706,0.35004117174039195,0
34,40630,North,Sales,1,1142,0.8428624334603081,0
47,41717,East,HR,1,1062,0.4509409581089599,0
57,72164,North,Tech,0,965,0.9094380620117646,0
63,59753,South,Admin,1,129,0.5699324373292103,1
54,49190,North,HR,0,930,0.19373037539573212,0
25,42068,North,HR,1,999,0.08613465977770327,0
28,86685,West,Sales,1,983,0.6812594147114341,1
62,66367,North,Admin,0,943,0.8797718076114063,0
36,49612,South,HR,1,734,0.09288177617794063,0
49,26647,North,Admin,0,905,0.137499312718861,0
49,54222,North,Sales,0,1359,0.34661163189393845,0
58,80846,North,Sales,0,897,0.4689662558673475,0
59,29773,South,Tech,1,731,0.5459793681357463,0
54,28036,East,Admin,0,775,0.6717903259450629,0
53,26246,West,HR,1,1264,0.5532722978130443,0
33,48171,East,Sales,1,1171,0.3165227609210318,0
62,65802,East,Sales,0,678,0.6597180144756097,0
56,75163,East,Tech,0,961,0.26660959795483175,0
44,82362,South,Sales,0,1696,0.8372210513721686,0
17,43210,South,Sales,0,644,0.8597224535671188,0
26,51074,West,Tech,1,1059,0.09701357246898157,0
13,36147,North,Sales,1,748,0.3432488226743533,0
60,53743,South,Admin,1,1150,0.5822156840913725,0
50,50778,South,Sales,0,696,0.04132944378509295,0
21,45367,North,Tech,0,1315,0.15078775224889057,0
18,28727,East,HR,0,833,0.5426876058792983,0
42,45463,West,Sales,1,1436,0.7642569445356733,0
34,45124,North,Admin,0,1038,0.5129809211629935,0
42,29161,South,Tech,1,1438,0.5603028694730271,0
39,11686,South,Tech,0,1193,0.06297318169194878,0
47,28889,South,HR,1,174,0.29364615913122194,0
23,49312,East,Sales,0,1394,0.5198269761272324,0
67,63789,South,Tech,1,1099,0.5601092549663812,1
45,58656,East,Admin,0,1062,0.18925856831749316,0
54,65560,West,HR,0,966,0.28346648182481077,0
50,86052,South,Sales,0,1000,0.37900265607955386,0
